SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,24324,64970,39130,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,25082,65851,39517,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,29805,63567,31661,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,31502,63425,29621,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,32182,63350,28845,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,0,0,0,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,26674,66632,39804,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,27021,66777,40047,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,27043,66798,40062,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,27043,66798,40062,0,0,0,0,0,0,396.000000,0
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
SetRotation,-0.923036,0.000000,-0.384713,0.159160,0.910408,-0.381871,0.350247,-0.413711,-0.840340
SetToolParameters,27043,66798,40062,0,0,0,0,0,0,396.000000,0
EditSphere,27043.000000,66798.000000,40062.000000,396.000000,true
EndFrame
SetLocation,-6788.914554,751.863561,349.719658
