SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
Undo
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
Undo
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,0,0,0,0,0,0,0,0,0,2300.000000,0
EndFrame
Undo
Undo
SetLocation,-11011.705458,1218.100261,-3610.132285
SetRotation,0.053323,0.000000,-0.998577,0.141070,0.989971,0.007533,0.988563,-0.141271,0.052789
SetToolParameters,26758,67557,38948,0,0,0,0,0,0,2300.000000,0
EndFrame
Undo
Undo
SetLocation,-11011.705458,1218.100261,-3610.132285
