SetLocation,-956.389906,1087.722260,6347.015442
SetRotation,-0.458302,0.000000,-0.888797,0.178687,0.979582,-0.092139,0.870650,-0.201043,-0.448944
EndFrame
SetLocation,-956.389906,1087.722260,6347.015442
SetRotation,-0.458302,0.000000,-0.888797,0.178687,0.979582,-0.092139,0.870650,-0.201043,-0.448944
EndFrame
